Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198811,Water - Precipitation - rain,11/15/1988,11/1/1988,11/30/1988,,-3,Commonwealth Scientific and Industrial Research Organizations,-22.3,Commonwealth Scientific and Industrial Research Organizations,5,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",109,13.2,11.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198812,Water - Precipitation - rain,12/15/1988,12/1/1988,12/31/1988,,-1.21,Commonwealth Scientific and Industrial Research Organizations,-12.5,Commonwealth Scientific and Industrial Research Organizations,4.2,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",47,14.9,13.6
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198901,Water - Precipitation - rain,1/15/1989,1/1/1989,1/31/1989,,,,,,,,,65,16,14.1
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198902,Water - Precipitation - rain,2/15/1989,2/1/1989,2/28/1989,,,,,,,,,23,17.4,15.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198903,Water - Precipitation - rain,3/15/1989,3/1/1989,3/31/1989,,-2.38,Commonwealth Scientific and Industrial Research Organizations,-8.4,Commonwealth Scientific and Industrial Research Organizations,1.8,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",87,16.6,14.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198904,Water - Precipitation - rain,4/15/1989,4/1/1989,4/30/1989,,-2.3,Commonwealth Scientific and Industrial Research Organizations,-8.2,Commonwealth Scientific and Industrial Research Organizations,2.4,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",109,15.5,14.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198905,Water - Precipitation - rain,5/15/1989,5/1/1989,5/31/1989,,-4.28,Commonwealth Scientific and Industrial Research Organizations,-22.2,Commonwealth Scientific and Industrial Research Organizations,2.5,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",84,12.8,11.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198906,Water - Precipitation - rain,6/15/1989,6/1/1989,6/30/1989,,-6.59,Commonwealth Scientific and Industrial Research Organizations,-39.6,Commonwealth Scientific and Industrial Research Organizations,3.5,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",80,9.8,9.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198907,Water - Precipitation - rain,7/15/1989,7/1/1989,7/31/1989,,-5.33,Commonwealth Scientific and Industrial Research Organizations,-29.7,Commonwealth Scientific and Industrial Research Organizations,2.9,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",161,9.9,9.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198908,Water - Precipitation - rain,8/15/1989,8/1/1989,8/31/1989,,-3.82,Commonwealth Scientific and Industrial Research Organizations,-20.7,Commonwealth Scientific and Industrial Research Organizations,4.8,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",91,10,9.3
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198909,Water - Precipitation - rain,9/15/1989,9/1/1989,9/30/1989,,-3.92,Commonwealth Scientific and Industrial Research Organizations,-24.3,Commonwealth Scientific and Industrial Research Organizations,4.1,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",86,11,10.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198910,Water - Precipitation - rain,10/15/1989,10/1/1989,10/31/1989,,-2.34,Commonwealth Scientific and Industrial Research Organizations,-7.5,Commonwealth Scientific and Industrial Research Organizations,4.1,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",102,11.4,10.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198911,Water - Precipitation - rain,11/15/1989,11/1/1989,11/30/1989,,-1.82,Commonwealth Scientific and Industrial Research Organizations,-6.4,Commonwealth Scientific and Industrial Research Organizations,4.1,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",20,13.2,11.6
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",198912,Water - Precipitation - rain,12/15/1989,12/1/1989,12/31/1989,,,,-2.3,Commonwealth Scientific and Industrial Research Organizations,4.2,0.4,"Australian Nuclear Science and Technology Organisation, ANSTO",33,15.1,12.9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199001,Water - Precipitation - rain,1/15/1990,1/1/1990,1/31/1990,,,,-22.3,Commonwealth Scientific and Industrial Research Organizations,,,,18,16.1,13.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199002,Water - Precipitation - rain,2/15/1990,2/1/1990,2/28/1990,,,,-31.9,Commonwealth Scientific and Industrial Research Organizations,,,,155,16.6,14.6
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199003,Water - Precipitation - rain,3/15/1990,3/1/1990,3/31/1990,,,,-39,Commonwealth Scientific and Industrial Research Organizations,,,,40,16.2,14.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199004,Water - Precipitation - rain,4/15/1990,4/1/1990,4/30/1990,,,,-25.7,Commonwealth Scientific and Industrial Research Organizations,,,,67,14.7,13
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199005,Water - Precipitation - rain,5/15/1990,5/1/1990,5/31/1990,,,,-21.3,Commonwealth Scientific and Industrial Research Organizations,,,,49,12.6,11.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199006,Water - Precipitation - rain,6/15/1990,6/1/1990,6/30/1990,,-6.77,Commonwealth Scientific and Industrial Research Organizations,-42.1,Commonwealth Scientific and Industrial Research Organizations,,,,130,11.1,10
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199007,Water - Precipitation - rain,7/15/1990,7/1/1990,7/31/1990,,-4.21,Commonwealth Scientific and Industrial Research Organizations,-20.9,Commonwealth Scientific and Industrial Research Organizations,,,,107,10.5,9.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199008,Water - Precipitation - rain,8/15/1990,8/1/1990,8/31/1990,,-5.15,Commonwealth Scientific and Industrial Research Organizations,-29.2,Commonwealth Scientific and Industrial Research Organizations,,,,91,9.5,8.6
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199009,Water - Precipitation - rain,9/15/1990,9/1/1990,9/30/1990,,-4.87,Commonwealth Scientific and Industrial Research Organizations,-25.1,Commonwealth Scientific and Industrial Research Organizations,,,,96,10.6,9.9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199010,Water - Precipitation - rain,10/15/1990,10/1/1990,10/31/1990,,-3.8,Commonwealth Scientific and Industrial Research Organizations,-20.9,Commonwealth Scientific and Industrial Research Organizations,,,,94,11.8,10.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199011,Water - Precipitation - rain,11/15/1990,11/1/1990,11/30/1990,,-1.38,Commonwealth Scientific and Industrial Research Organizations,-2.4,Commonwealth Scientific and Industrial Research Organizations,,,,24,13.1,11
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199012,Water - Precipitation - rain,12/15/1990,12/1/1990,12/31/1990,,-2.63,Commonwealth Scientific and Industrial Research Organizations,-11.3,Commonwealth Scientific and Industrial Research Organizations,,,,54,14.2,12.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199101,Water - Precipitation - rain,1/15/1991,1/1/1991,1/31/1991,,-4.14,Commonwealth Scientific and Industrial Research Organizations,-25.1,Commonwealth Scientific and Industrial Research Organizations,,,,52,15.8,13.5
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199102,Water - Precipitation - rain,2/15/1991,2/1/1991,2/28/1991,,-3.61,Commonwealth Scientific and Industrial Research Organizations,-5.7,Commonwealth Scientific and Industrial Research Organizations,,,,9,15.1,11.9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199103,Water - Precipitation - rain,3/15/1991,3/1/1991,3/31/1991,,,,,,,,,77,14.7,12.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199104,Water - Precipitation - rain,4/15/1991,4/1/1991,4/30/1991,,-7.22,Commonwealth Scientific and Industrial Research Organizations,-42.6,Commonwealth Scientific and Industrial Research Organizations,,,,82,13.3,11.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199105,Water - Precipitation - rain,5/15/1991,5/1/1991,5/31/1991,,-4.08,Commonwealth Scientific and Industrial Research Organizations,-24.9,Commonwealth Scientific and Industrial Research Organizations,,,,28,12.4,11.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199106,Water - Precipitation - rain,6/15/1991,6/1/1991,6/30/1991,,-5.66,Commonwealth Scientific and Industrial Research Organizations,-34.7,Commonwealth Scientific and Industrial Research Organizations,,,,111,12.2,11.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199107,Water - Precipitation - rain,7/15/1991,7/1/1991,7/31/1991,,-5.45,Commonwealth Scientific and Industrial Research Organizations,-31.1,Commonwealth Scientific and Industrial Research Organizations,,,,116,10.4,10
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199108,Water - Precipitation - rain,8/15/1991,8/1/1991,8/31/1991,,-5.15,Commonwealth Scientific and Industrial Research Organizations,-27,Commonwealth Scientific and Industrial Research Organizations,,,,173,9.6,8.9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199109,Water - Precipitation - rain,9/15/1991,9/1/1991,9/30/1991,,-4.29,Commonwealth Scientific and Industrial Research Organizations,-20.5,Commonwealth Scientific and Industrial Research Organizations,,,,78,10.6,10
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199110,Water - Precipitation - rain,10/15/1991,10/1/1991,10/31/1991,,-0.2,Commonwealth Scientific and Industrial Research Organizations,6.7,Commonwealth Scientific and Industrial Research Organizations,,,,20,11.6,10.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199111,Water - Precipitation - rain,11/15/1991,11/1/1991,11/30/1991,,,,,,,,,97,12.3,10.9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199112,Water - Precipitation - rain,12/15/1991,12/1/1991,12/31/1991,,-6.03,Commonwealth Scientific and Industrial Research Organizations,-37.2,Commonwealth Scientific and Industrial Research Organizations,,,,80,13.7,12.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199201,Water - Precipitation - rain,1/15/1992,1/1/1992,1/31/1992,,,,,,,,,56,14.1,11.9
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199202,Water - Precipitation - rain,2/15/1992,2/1/1992,2/29/1992,,,,,,,,,38,15.3,12.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199203,Water - Precipitation - rain,3/15/1992,3/1/1992,3/31/1992,,,,,,,,,16,15.8,14.2
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199204,Water - Precipitation - rain,4/15/1992,4/1/1992,4/30/1992,,,,,,,,,161,13.9,12.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199205,Water - Precipitation - rain,5/15/1992,5/1/1992,5/31/1992,,,,,,,,,87,12.2,11.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199206,Water - Precipitation - rain,6/15/1992,6/1/1992,6/30/1992,,,,,,,,,100,9.9,8.8
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199207,Water - Precipitation - rain,7/15/1992,7/1/1992,7/31/1992,,,,,,,,,107,10.2,9.4
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199208,Water - Precipitation - rain,8/15/1992,8/1/1992,8/31/1992,,,,,,,,,98,9.5,8.7
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199209,Water - Precipitation - rain,9/15/1992,9/1/1992,9/30/1992,,,,,,,,,82,9.7,8.6
GNIP,GNIP/M/AU/01,CAPE GRIM (TASMANIA),AU,9495400,-40.68,144.69,90,Precipitation collectors - unknown,"Partner: Australian Atomic Energy Comission (AAEC - historical|Partner: Commonwealth Scientific, Industrial and Research Organisation (CSIRO - historical)|Partner: Australian Nuclear Science and Technology Organization (ANSTO)|Partner: Bureau of Meteorology (BOM)|Reference: Tadros et al. 2014",199210,Water - Precipitation - rain,10/15/1992,10/1/1992,10/31/1992,,,,,,,,,68,11.7,10.5
