"Date","O18"
1886-09-15,-5.1441216468811
1886-10-15,-4.02181434631348
1886-11-15,-4.63512563705444
1886-12-15,-4.64907646179199
1887-01-15,-4.85616397857666
1887-02-15,-6.67783117294312
1887-03-15,-4.29690265655518
1887-04-15,-4.61711883544922
1887-05-15,-6.10533285140991
1887-06-15,-6.90100812911987
1887-07-15,-7.60215377807617
1887-08-15,-6.18075847625732
1887-09-15,-4.46552467346191
1887-10-15,-3.92545437812805
1887-11-15,-5.02669858932495
1887-12-15,-3.57089400291443
1888-01-15,-3.83514714241028
1888-02-15,-3.79590129852295
1888-03-15,-3.98501133918762
1888-04-15,-5.44664764404297
1888-05-15,-6.66191911697388
1888-06-15,-6.7446985244751
1888-07-15,-5.97254848480225
1888-08-15,-5.66295146942139
1888-09-15,-4.70465803146362
1888-10-15,-4.15214776992798
1888-11-15,-3.15775156021118
1888-12-15,-5.11133670806885
1889-01-15,-4.12721395492554
1889-02-15,-4.0743842124939
1889-03-15,-4.75440359115601
1889-04-15,-4.53668642044067
1889-05-15,-5.77086496353149
1889-06-15,-6.30623054504395
1889-07-15,-7.13169002532959
1889-08-15,-5.86879873275757
1889-09-15,-6.72944784164429
1889-10-15,-4.42770385742188
1889-11-15,-3.95643448829651
1889-12-15,-4.22760820388794
1890-01-15,-6.01071405410767
1890-02-15,-7.14085912704468
1890-03-15,-5.0747504234314
1890-04-15,-5.83868169784546
1890-05-15,-6.60895156860352
1890-06-15,-6.8203444480896
1890-07-15,-5.32873010635376
1890-08-15,-6.58204460144043
1890-09-15,-4.62695217132568
1890-10-15,-5.49019289016724
1890-11-15,-4.71347522735596
1890-12-15,-4.94715642929077
1891-01-15,-3.32023096084595
1891-02-15,-4.65654182434082
1891-03-15,-4.38412094116211
1891-04-15,-4.17908954620361
1891-05-15,-4.65056419372559
1891-06-15,-6.58001184463501
1891-07-15,-6.98001670837402
1891-08-15,-5.24698972702026
1891-09-15,-4.731276512146
1891-10-15,-4.99115705490112
1891-11-15,-3.39675426483154
1891-12-15,-4.55246019363403
1892-01-15,-3.34016442298889
1892-02-15,-3.74495100975037
1892-03-15,-3.43168139457703
1892-04-15,-5.4195294380188
1892-05-15,-5.56499528884888
1892-06-15,-7.80753898620605
1892-07-15,-6.09903335571289
1892-08-15,-6.7386531829834
1892-09-15,-6.13432312011719
1892-10-15,-5.19205284118652
1892-11-15,-5.07192802429199
1892-12-15,-4.99655294418335
1893-01-15,-3.40914177894592
1893-02-15,-4.94599056243896
1893-03-15,-3.97345089912415
1893-04-15,-5.44809865951538
1893-05-15,-5.89826488494873
1893-06-15,-6.63972902297974
1893-07-15,-6.97971200942993
1893-08-15,-7.46927261352539
1893-09-15,-4.58299350738525
1893-10-15,-4.6985330581665
1893-11-15,-3.38835072517395
1893-12-15,-2.52201294898987
1894-01-15,-5.27090644836426
1894-02-15,-4.16696548461914
1894-03-15,-5.64972019195557
1894-04-15,-3.47913408279419
1894-05-15,-4.69238328933716
1894-06-15,-7.20068597793579
1894-07-15,-4.91317081451416
1894-08-15,-4.80439281463623
1894-09-15,-4.864914894104
1894-10-15,-3.98113417625427
1894-11-15,-3.38635516166687
1894-12-15,-3.63536381721497
1895-01-15,-5.72925281524658
1895-02-15,-4.8716869354248
1895-03-15,-5.2532172203064
1895-04-15,-4.62595510482788
1895-05-15,-4.18497371673584
1895-06-15,-7.63877582550049
1895-07-15,-7.99780559539795
1895-08-15,-7.07203817367554
1895-09-15,-5.39970636367798
1895-10-15,-5.70660972595215
1895-11-15,-5.48710680007935
1895-12-15,-3.92068958282471
1896-01-15,-5.31973600387573
1896-02-15,-4.04639387130737
1896-03-15,-3.22339224815369
1896-04-15,-3.73153185844421
1896-05-15,-5.09889793395996
1896-06-15,-5.77902364730835
1896-07-15,-5.75569343566895
1896-08-15,-6.99965667724609
1896-09-15,-5.88952493667603
1896-10-15,-3.13404774665833
1896-11-15,-5.87013530731201
1896-12-15,-4.82625532150269
1897-01-15,-3.81128072738647
1897-02-15,-3.71365189552307
1897-03-15,-4.23869752883911
1897-04-15,-2.71714448928833
1897-05-15,-5.7894139289856
1897-06-15,-6.22478199005127
1897-07-15,-6.42278623580933
1897-08-15,-5.7018895149231
1897-09-15,-4.63345146179199
1897-10-15,-2.24996542930603
1897-11-15,-4.755615234375
1897-12-15,-3.0329954624176
1898-01-15,-4.32477760314941
1898-02-15,-3.76434779167175
1898-03-15,-4.54296207427979
1898-04-15,-5.39635467529297
1898-05-15,-5.19601821899414
1898-06-15,-6.2999906539917
1898-07-15,-6.5350170135498
1898-08-15,-5.16192865371704
1898-09-15,-5.33501815795898
1898-10-15,-5.63575315475464
1898-11-15,-5.18436765670776
1898-12-15,-3.12477850914001
1899-01-15,-3.53682732582092
1899-02-15,-3.65604424476624
1899-03-15,-3.31441020965576
1899-04-15,-2.82433247566223
1899-05-15,-4.8843469619751
1899-06-15,-4.95911645889282
1899-07-15,-5.71984577178955
1899-08-15,-6.40441131591797
1899-09-15,-5.85141086578369
1899-10-15,-3.3084659576416
1899-11-15,-4.92940616607666
1899-12-15,-4.77945756912231
1900-01-15,-5.80820846557617
1900-02-15,-7.91780424118042
1900-03-15,-4.52685546875
1900-04-15,-6.51502132415771
1900-05-15,-4.9239649772644
1900-06-15,-7.43620681762695
1900-07-15,-5.31620025634766
1900-08-15,-5.34338188171387
1900-09-15,-4.8180890083313
1900-10-15,-3.6055281162262
1900-11-15,-5.72023391723633
1900-12-15,-4.85452270507812
1901-01-15,-3.15295720100403
1901-02-15,-4.50187110900879
1901-03-15,-5.90263366699219
1901-04-15,-4.63291311264038
1901-05-15,-4.51224231719971
1901-06-15,-6.80917263031006
1901-07-15,-5.80533409118652
1901-08-15,-6.33390855789185
1901-09-15,-4.57766342163086
1901-10-15,-3.90104246139526
1901-11-15,-4.77117395401001
1901-12-15,-4.96628904342651
1902-01-15,-3.66943192481995
1902-02-15,-5.00238800048828
1902-03-15,-2.70796513557434
1902-04-15,-4.51703643798828
1902-05-15,-5.12171125411987
1902-06-15,-6.40377283096313
1902-07-15,-6.75328922271729
1902-08-15,-5.6145339012146
1902-09-15,-4.99990272521973
1902-10-15,-4.77361488342285
1902-11-15,-5.24875354766846
1902-12-15,-4.34187936782837
1903-01-15,-5.80578899383545
1903-02-15,-4.28839254379272
1903-03-15,-6.32740783691406
1903-04-15,-5.88326930999756
1903-05-15,-6.11949157714844
1903-06-15,-5.8710241317749
1903-07-15,-6.36304569244385
1903-08-15,-6.59293460845947
1903-09-15,-6.21819925308228
1903-10-15,-4.97229385375977
1903-11-15,-4.95066356658936
1903-12-15,-4.81697750091553
1904-01-15,-5.08485126495361
1904-02-15,-5.23762559890747
